,1
2829,0.99675614
2830,0.9913231
2831,0.98401606
2832,0.9868015
2833,0.9903044
2834,0.9807607
2835,0.95963925
2836,0.9998248
2837,0.97415686
2838,0.95391256
2839,0.99637336
2840,0.9935695
2841,0.73018
2842,0.011586069
2843,0.9779953
2844,0.9990232
2845,0.995199
2846,0.3782284
2847,0.8964648
2848,0.9331204
2849,0.9412074
2850,0.9959869
2851,0.9967244
2852,0.9794931
2853,0.87775534
2854,0.9981945
2855,0.9966799
2856,0.9982704
2857,0.99882776
2858,0.9956493
2859,0.99739623
2860,0.99971324
2861,0.99210536
2862,0.99588615
2863,0.99491936
2864,0.9881572
2865,0.9871388
2866,0.9537868
2867,0.9486332
2868,0.7020489
2869,0.9947817
2870,0.821148
2871,0.96353865
2872,0.95200646
2873,0.99745816
2874,0.99829537
2875,0.8016487
2876,0.8917415
2877,0.9976598
2878,0.9971487
2879,0.99878126
2880,0.9874495
2881,0.9945592
2882,0.99837303
2883,0.99485576
2884,0.9954276
2885,0.993504
2886,0.98493934
2887,0.9356577
2888,0.99552757
2889,0.99558616
2890,0.61321294
2891,0.90221566
2892,0.9902925
2893,0.982929
2894,0.99654007
2895,0.9096025
2896,0.78533006
2897,0.9654219
2898,0.99505
2899,0.9998282
2900,0.9952217
2901,0.3169194
2902,0.99828583
2903,0.98763055
2904,0.86520493
2905,0.99766505
2906,0.98121625
2907,0.98749536
2908,0.9820041
2909,0.99794775
2910,0.99764687
2911,0.99559194
2912,0.9845168
2913,0.9705377
2914,0.9982711
2915,0.9974946
2916,0.108958684
2917,0.9908805
2918,0.94341695
2919,0.96069753
2920,0.9920232
2921,0.9769791
2922,0.97918874
2923,0.9965054
2924,0.9923821
2925,0.9954758
2926,0.9501912
2927,0.999724
2928,0.99752814
2929,0.9827024
2930,0.86308414
2931,0.9973442
2932,0.9913475
2933,0.99669254
2934,0.9938864
2935,0.9973175
2936,0.54731536
2937,0.9952009
2938,0.9965868
2939,0.9996383
2940,0.98046714
2941,0.9883924
2942,0.9997509
2943,0.96243227
2944,0.98710096
2945,0.99727064
2946,0.9974782
2947,0.9066737
2948,0.32460356
2949,0.7084448
2950,0.9826637
2951,0.998304
2952,0.7746347
2953,0.9901198
2954,0.9983126
2955,0.2750606
2956,0.93312573
2957,0.99226576
2958,0.99692374
2959,0.99399275
2960,0.89564216
2961,0.99842995
2962,0.9908059
2963,0.991747
2964,0.94923884
2965,0.8513129
2966,0.95590353
2967,0.9996118
2968,0.5780103
2969,0.9941235
2970,0.97171515
2971,0.7288263
2972,0.995053
2973,0.37627733
2974,0.99939597
2975,0.99268943
2976,0.9874735
2977,0.99728787
2978,0.960565
2979,0.98101014
2980,0.9266951
2981,0.9901264
2982,0.96850306
2983,0.83374906
2984,0.98572123
2985,0.9996063
2986,0.9829385
2987,0.9998512
2988,0.986414
2989,0.60555404
2990,0.9640916
2991,0.998014
2992,0.89034045
2993,0.97738224
2994,0.9151621
2995,0.8614548
2996,0.99956316
2997,0.013358113
2998,0.9994031
2999,0.92801356
3000,0.974777
3001,0.9911329
3002,0.617496
3003,0.996555
3004,0.99861467
3005,0.99546474
3006,0.97213113
3007,0.9980059
3008,0.9995839
3009,0.9638647
3010,0.41279805
3011,0.9369981
3012,0.95063835
3013,0.99425983
3014,0.9983101
3015,0.9264252
3016,0.99573994
3017,0.99691975
3018,0.4064467
3019,0.7314058
3020,0.8900901
3021,0.9272762
3022,0.9876177
3023,0.77674353
3024,0.98086137
3025,0.94416654
3026,0.994418
3027,0.1478533
3028,0.9526442
3029,0.1435112
3030,0.9879419
3031,0.9963649
3032,0.9869316
3033,0.98483366
3034,0.88300943
3035,0.62848896
3036,0.9978371
3037,0.91670483
3038,0.99760735
3039,0.9977665
3040,0.9945279
3041,0.99724185
3042,0.9972715
3043,0.96762955
3044,0.9561826
3045,0.9892173
3046,0.9924831
3047,0.99739337
3048,0.991396
3049,0.9808941
3050,0.9365085
3051,0.8777258
3052,0.999047
3053,0.10772154
3054,0.99195766
3055,0.9076872
3056,0.99499303
3057,0.99366474
3058,0.99969614
3059,0.5914952
3060,0.99949765
3061,0.996316
3062,0.9612182
3063,0.9947588
3064,0.99522674
3065,0.99801105
3066,0.29749718
3067,0.99762756
3068,0.9741838
3069,0.99920577
3070,0.997733
3071,0.59662116
3072,0.9954472
3073,0.978741
3074,0.9560324
3075,0.9688655
3076,0.9952495
3077,0.9924737
3078,0.9714432
3079,0.2189938
3080,0.94470894
3081,0.9948184
3082,0.7914937
3083,0.9931117
3084,0.9974583
3085,0.6627774
3086,0.16303752
3087,0.9984682
3088,0.99512297
3089,0.723047
3090,0.9848216
3091,0.9698943
3092,0.99208426
3093,0.9936907
3094,0.9707027
3095,0.98801464
3096,0.9943403
3097,0.66590154
3098,0.9915268
3099,0.9969873
3100,0.8978576
3101,0.77356446
3102,0.997512
3103,0.9914415
3104,0.9714697
3105,0.9889598
3106,0.9490873
3107,0.99539953
3108,0.9910649
3109,0.99176943
3110,0.9994265
3111,0.9987055
3112,0.04286265
3113,0.9608881
3114,0.99132466
3115,0.08669576
3116,0.99951124
3117,0.9797497
3118,0.8074387
3119,0.9472856
3120,0.97502816
3121,0.9991985
3122,0.976149
3123,0.99581945
3124,0.8598931
3125,0.9158832
3126,0.98166615
3127,0.97675246
3128,0.9885048
3129,0.9980458
3130,0.9856523
3131,0.9663873
3132,0.9986059
3133,0.98976
3134,0.9995322
3135,0.9979226
3136,0.94600356
3137,0.9687497
3138,0.9892692
3139,0.99782014
3140,0.99080604
3141,0.9969056
3142,0.9549979
3143,0.9982849
3144,0.9351314
3145,0.99527776
3146,0.99334186
3147,0.96830606
3148,0.73996925
3149,0.9996737
3150,0.93651944
3151,0.99152887
3152,0.9317352
3153,0.9766907
3154,0.95313543
3155,0.06425222
3156,0.9925046
3157,0.9990957
3158,0.9826422
3159,0.99566346
3160,0.03290879
3161,0.99514776
3162,0.9941592
3163,0.9248849
3164,0.99956733
3165,0.9916134
3166,0.98925143
3167,0.98881954
3168,0.99802303
3169,0.9905121
3170,0.97731584
3171,0.8969612
3172,0.9987317
3173,0.9983644
3174,0.9989209
3175,0.99976045
3176,0.9982615
3177,0.987854
3178,0.46171388
3179,0.99294114
3180,0.9758254
3181,0.9962261
3182,0.93874913
3183,0.9560432
3184,0.99205
3185,0.9961727
3186,0.9981293
3187,0.8505294
3188,0.99505615
3189,0.9830556
3190,0.9574422
3191,0.9764678
3192,0.9932012
3193,0.9947968
3194,0.99585104
3195,0.991767
3196,0.9998037
3197,0.97047
3198,0.92806625
3199,0.50765496
3200,0.9994068
3201,0.96482307
3202,0.33944282
3203,0.99151105
3204,0.97236407
3205,0.9934981
3206,0.99995625
3207,0.98670536
3208,0.15770856
3209,0.9913796
3210,0.040682446
3211,0.21606046
3212,0.9993206
3213,0.9646412
3214,0.19973369
3215,0.9986094
3216,0.98867166
3217,0.9998497
3218,0.99915504
3219,0.013955677
3220,0.93752384
3221,0.88197935
3222,0.9792671
3223,0.16228113
3224,0.99952376
3225,0.9934127
3226,0.9910061
3227,0.84704804
3228,0.9979949
3229,0.99446905
3230,0.95318365
3231,0.42172062
3232,0.9960497
3233,0.9969505
3234,0.99752694
3235,0.99890566
3236,0.2703144
3237,0.996863
3238,0.5656781
3239,0.96893936
3240,0.9977857
3241,0.99253756
3242,0.99703
3243,0.5793267
3244,0.1588983
3245,0.81260735
3246,0.9960879
3247,0.98321277
3248,0.9733184
3249,0.997133
3250,0.16891903
3251,0.7686588
3252,0.99641377
3253,0.06560915
3254,0.9174579
3255,0.9868918
3256,0.9968334
3257,0.6619096
3258,0.33962393
3259,0.9954848
3260,0.96248704
3261,0.9950588
3262,0.9421063
3263,0.914292
3264,0.9856813
3265,0.9949452
3266,0.9988951
3267,0.99937195
3268,0.9188306
3269,0.8787049
3270,0.99727696
3271,0.9591025
3272,0.89519304
3273,0.88265014
3274,0.99766254
3275,0.99422425
3276,0.96853137
3277,0.99989545
3278,0.93927306
3279,0.9720668
3280,0.9996039
3281,0.99864465
3282,0.8181235
3283,0.9861217
3284,0.99981374
3285,0.9945728
3286,0.71942353
3287,0.9966515
3288,0.9953492
3289,0.82627285
3290,0.18723029
3291,0.98830146
3292,0.9990772
3293,0.9888629
3294,0.95152843
3295,0.99675876
3296,0.95407665
3297,0.9959124
3298,0.9997397
3299,0.99478203
3300,0.95589757
3301,0.9528964
3302,0.9993519
3303,0.9899093
3304,0.99724376
3305,0.99863464
3306,0.44672403
3307,0.89952195
3308,0.95308465
3309,0.10387861
3310,0.99184227
3311,0.9946519
3312,0.99938333
3313,0.9174078
3314,0.8787849
3315,0.99982375
3316,0.9714526
3317,0.9920775
3318,0.93864286
3319,0.040174782
3320,0.4402104
3321,0.29861525
3322,0.99281764
3323,0.9795136
3324,0.94570166
3325,0.85345185
3326,0.98408383
3327,0.9269453
3328,0.99858046
3329,0.9668104
3330,0.9937516
3331,0.7437828
3332,0.92818505
3333,0.99652314
3334,0.99489295
3335,0.9727672
3336,0.9881114
3337,0.20034766
3338,0.95720756
3339,0.984815
3340,0.9713364
3341,0.99755836
3342,0.03988765
3343,0.053582057
3344,0.99874157
3345,0.94325393
3346,0.98880076
3347,0.99003816
3348,0.95372266
3349,0.9810962
3350,0.9220143
3351,0.07366278
3352,0.02463267
3353,0.99659425
3354,0.9235661
3355,0.997422
3356,0.99738425
3357,0.98291624
3358,0.87027776
3359,0.9608281
3360,0.9146055
3361,0.9344745
3362,0.99238706
3363,0.8779547
3364,0.63117194
3365,0.9966804
3366,0.9904648
3367,0.99916625
3368,0.66273016
3369,0.9961843
3370,0.99913114
3371,0.99553347
3372,0.7739993
3373,0.9979791
3374,0.9965397
3375,0.91972554
3376,0.9978878
3377,0.99535394
3378,0.9995029
3379,0.996534
3380,0.705519
3381,0.98466533
3382,0.95905715
3383,0.99536973
3384,0.96019584
3385,0.04031685
3386,0.99872106
3387,0.95308053
3388,0.10159243
3389,0.9529133
3390,0.9891038
3391,0.9969517
3392,0.9791821
3393,0.9963967
3394,0.962769
3395,0.99816567
3396,0.9934441
3397,0.99344
3398,0.08722394
3399,0.8604659
3400,0.99734396
3401,0.99008256
3402,0.9973985
3403,0.97842795
3404,0.9818236
3405,0.993127
3406,0.9981376
3407,0.14222313
3408,0.65968835
3409,0.26323336
3410,0.9638697
3411,0.9950965
3412,0.9844247
3413,0.96933436
3414,0.94022506
3415,0.99794275
3416,0.9219287
3417,0.81775814
3418,0.9916053
3419,0.9866131
3420,0.9767271
3421,0.93233025
3422,0.9985299
3423,0.94977
3424,0.9748173
3425,0.99883217
3426,0.9878719
3427,0.992014
3428,0.9828404
3429,0.9958687
3430,0.41669106
3431,0.013564771
3432,0.982196
3433,0.9993736
3434,0.99683857
3435,0.9699485
3436,0.100127354
3437,0.9378674
3438,0.97014266
3439,0.9445425
3440,0.9671888
3441,0.9697193
3442,0.99210995
3443,0.9985404
3444,0.96887857
3445,0.83329
3446,0.042558268
3447,0.51018786
3448,0.99677116
3449,0.7151005
3450,0.9427815
3451,0.029067222
3452,0.99975735
3453,0.99581903
3454,0.9959603
3455,0.991947
3456,0.9983735
3457,0.987638
3458,0.9978206
3459,0.9987696
3460,0.97692174
3461,0.51185304
3462,0.35116518
3463,0.10758741
3464,0.99768746
3465,0.80204725
3466,0.9542087
3467,0.6744307
3468,0.9996327
3469,0.6994914
3470,0.99562186
3471,0.8939484
3472,0.9247191
3473,0.9936294
3474,0.67271173
3475,0.09831666
3476,0.99913555
3477,0.9972365
3478,0.92641383
3479,0.9895929
3480,0.99254066
3481,0.87395424
3482,0.99854076
3483,0.9994417
3484,0.9925567
3485,0.2870724
3486,0.99408746
3487,0.92021334
3488,0.99989545
3489,0.99443614
3490,0.48338008
3491,0.9998493
3492,0.97907674
3493,0.99149853
3494,0.83186096
3495,0.96979666
3496,0.71229327
3497,0.12830898
3498,0.98574394
3499,0.9847462
3500,0.22622901
3501,0.98271376
3502,0.9653089
3503,0.018669171
3504,0.9955129
3505,0.9909292
3506,0.9614661
3507,0.96147084
3508,0.082539804
3509,0.992151
3510,0.99347633
3511,0.86925113
3512,0.91068566
3513,0.99221605
3514,0.993443
3515,0.9998902
3516,0.9016604
3517,0.9960278
3518,0.96068376
3519,0.9610672
3520,0.38493335
3521,0.9623001
3522,0.9882373
3523,0.95719814
3524,0.97387445
3525,0.98318017
3526,0.9972905
3527,0.9764631
3528,0.99402136
3529,0.8799255
3530,0.99005353
3531,0.9954125
3532,0.94933987
3533,0.9979079
3534,0.9814036
3535,0.90210414
3536,0.98391736
3537,0.8772562
3538,0.97941214
3539,0.9921334
3540,0.9900024
3541,0.9897194
3542,0.806097
3543,0.9498563
3544,0.9946477
3545,0.99837625
3546,0.95316255
3547,0.9985505
3548,0.9323827
3549,0.090599075
3550,0.052561697
3551,0.9869892
3552,0.9981908
3553,0.9929345
3554,0.9868302
3555,0.8774409
3556,0.9980793
3557,0.22788818
3558,0.934037
3559,0.9978132
3560,0.976814
3561,0.9582651
3562,0.9629646
3563,0.58340126
3564,0.9595734
3565,0.9770105
3566,0.94080067
3567,0.98529667
3568,0.9838944
3569,0.9963505
3570,0.997378
3571,0.9399798
3572,0.59140664
3573,0.8214603
3574,0.9870177
3575,0.9852969
3576,0.9986148
3577,0.9848846
3578,0.9885705
3579,0.9973726
3580,0.9975005
3581,0.9951082
3582,0.9219372
3583,0.97122824
3584,0.9935533
3585,0.9988551
3586,0.99850523
3587,0.9518144
3588,0.9990895
3589,0.99543864
3590,0.90755725
3591,0.9804422
3592,0.64297837
3593,0.8981621
3594,0.7035952
3595,0.9944563
3596,0.029443836
3597,0.9915001
3598,0.9989416
3599,0.99987316
3600,0.9965874
3601,0.99172956
3602,0.9976956
3603,0.9929763
3604,0.99485505
3605,0.9976736
3606,0.9870029
3607,0.9428933
3608,0.9204635
3609,0.9971679
3610,0.10015161
3611,0.9250537
3612,0.99506205
3613,0.99700624
3614,0.21895641
3615,0.94187605
3616,0.9991554
3617,0.22191241
3618,0.981326
3619,0.88973504
3620,0.98858577
3621,0.99872404
3622,0.9718427
3623,0.80719966
3624,0.5953782
3625,0.98685235
3626,0.99951255
3627,0.9866948
3628,0.18262789
3629,0.7577353
3630,0.9996202
3631,0.9998493
3632,0.9848097
3633,0.99771655
3634,0.8793837
3635,0.9934122
3636,0.39018756
3637,0.99900824
3638,0.9983261
3639,0.99159336
3640,0.9902699
3641,0.987603
3642,0.9993498
3643,0.9977799
3644,0.9994716
3645,0.7953279
3646,0.99397475
3647,0.15756416
3648,0.9899941
3649,0.8634656
3650,0.71453094
3651,0.9317464
3652,0.9913511
3653,0.93538785
3654,0.99655247
3655,0.95450056
3656,0.9304304
3657,0.99854654
3658,0.15378939
3659,0.23373367
3660,0.89195687
3661,0.99659735
3662,0.9866186
3663,0.4548815
3664,0.88651806
3665,0.96681064
3666,0.9910952
3667,0.015178204
3668,0.9866041
3669,0.9910678
3670,0.9040645
3671,0.9553008
3672,0.96940607
3673,0.998317
3674,0.99393
3675,0.99852884
3676,0.9966414
3677,0.976253
3678,0.99777836
3679,0.84277296
3680,0.96560305
3681,0.99547184
3682,0.48244074
3683,0.983612
3684,0.9949307
3685,0.9901097
3686,0.9985104
3687,0.9968298
3688,0.07743733
3689,0.99150664
3690,0.9851865
3691,0.05624446
3692,0.06204135
3693,0.99739754
3694,0.99666
3695,0.98850507
3696,0.9753201
3697,0.9808537
3698,0.9890519
3699,0.9831275
3700,0.109145015
3701,0.9949432
3702,0.99970454
3703,0.97616935
3704,0.994439
3705,0.8643502
3706,0.99361175
3707,0.66095316
3708,0.96192145
3709,0.9731145
3710,0.45586208
3711,0.99917006
3712,0.039382614
3713,0.99024755
3714,0.9705494
3715,0.15014765
3716,0.9479169
3717,0.9871573
3718,0.099121384
3719,0.9857874
3720,0.47999108
3721,0.99845374
3722,0.90156907
3723,0.90398693
3724,0.99303764
3725,0.98390955
3726,0.9877229
3727,0.976651
3728,0.9629281
3729,0.9977393
3730,0.9565643
3731,0.4156723
3732,0.8291393
3733,0.5488424
3734,0.9910556
3735,0.8600103
3736,0.99509627
3737,0.97494805
3738,0.9640884
3739,0.9768101
3740,0.9952114
3741,0.99967206
3742,0.98448306
3743,0.3907093
3744,0.92322695
3745,0.98317266
3746,0.99200094
3747,0.9453038
3748,0.10087547
3749,0.9300166
3750,0.10851719
3751,0.94423294
3752,0.97504914
3753,0.96542025
3754,0.09884239
3755,0.8768658
3756,0.97846484
3757,0.9972343
3758,0.98955417
3759,0.6220624
3760,0.98649526
3761,0.99259865
3762,0.961922
3763,0.99751735
3764,0.33373663
3765,0.9674705
3766,0.9935603
3767,0.9786214
3768,0.98169774
3769,0.90669894
3770,0.34041482
3771,0.98960423
3772,0.021208119
3773,0.98503184
3774,0.97214293
3775,0.94267815
3776,0.9917269
3777,0.99748456
3778,0.8948546
3779,0.8151678
3780,0.8188309
3781,0.9666121
3782,0.9983134
3783,0.98322046
3784,0.29744577
3785,0.93514264
3786,0.9994978
3787,0.6351404
3788,0.99697316
3789,0.91321456
3790,0.9357826
3791,0.99670106
3792,0.37731048
3793,0.992272
3794,0.9981883
3795,0.8444577
3796,0.91748196
3797,0.99749655
3798,0.3990092
3799,0.96708393
3800,0.045129426
3801,0.26817256
3802,0.99999
3803,0.98777825
3804,0.9984977
3805,0.99828714
3806,0.8631587
3807,0.6854977
3808,0.99674255
3809,0.989629
3810,0.9993617
3811,0.9995598
3812,0.9995359
3813,0.92561215
3814,0.98606735
3815,0.70415294
3816,0.9908886
3817,0.105072044
3818,0.059895746
3819,0.04070824
3820,0.9971571
3821,0.93938714
3822,0.9984682
3823,0.8294174
3824,0.73336524
3825,0.97417283
3826,0.8582574
3827,0.5406785
3828,0.99289507
3829,0.85228616
3830,0.94666415
3831,0.9825235
3832,0.9964132
3833,0.99748886
3834,0.993294
3835,0.9959865
3836,0.9831791
3837,0.00806547
3838,0.9435306
3839,0.97428304
3840,0.99539006
3841,0.97931653
3842,0.98557484
3843,0.86964184
3844,0.9904659
3845,0.9653028
3846,0.15858564
3847,0.99926287
3848,0.95316494
3849,0.9825867
3850,0.9971578
3851,0.98806167
3852,0.6494576
3853,0.96736485
3854,0.9855488
3855,0.99078864
3856,0.9997758
3857,0.98318464
3858,0.9996973
3859,0.9961893
3860,0.99751186
3861,0.9923645
3862,0.9905365
3863,0.8967605
3864,0.9688502
3865,0.65451175
3866,0.9876659
3867,0.9897642
3868,0.96090937
3869,0.3469898
3870,0.9977398
3871,0.99353385
3872,0.99952924
3873,0.99629873
3874,0.97915226
3875,0.9969332
3876,0.9835894
3877,0.9881093
3878,0.73680454
3879,0.99749434
3880,0.88569576
3881,0.9998313
3882,0.9960616
3883,0.27110288
3884,0.9911179
3885,0.07376728
3886,0.6741312
3887,0.046877142
3888,0.6130461
3889,0.9936731
3890,0.9658946
3891,0.9935679
3892,0.99509346
3893,0.9938545
3894,0.9771658
3895,0.9950075
3896,0.9984756
3897,0.9925047
3898,0.99660575
3899,0.97246075
3900,0.9897355
3901,0.99434644
3902,0.99606955
3903,0.9947061
3904,0.98180276
3905,0.9751593
3906,0.9511169
3907,0.94706744
3908,0.9868652
3909,0.84054065
3910,0.16397779
3911,0.8570482
3912,0.5793575
3913,0.9560613
3914,0.99210757
3915,0.9894442
3916,0.9769885
3917,0.9943322
3918,0.98863167
3919,0.98368293
3920,0.82780874
3921,0.6416779
3922,0.6570946
3923,0.99354714
3924,0.8432533
3925,0.99224323
3926,0.9047642
3927,0.9825226
3928,0.9981515
3929,0.99499136
3930,0.9994128
3931,0.9825423
3932,0.9971391
3933,0.9992743
3934,0.75198823
3935,0.9991493
3936,0.90165144
3937,0.9465206
3938,0.9998542
3939,0.83261037
3940,0.99877554
3941,0.98958755
3942,0.9627453
3943,0.99357796
3944,0.14498985
3945,0.019317845
3946,0.7050358
3947,0.9762477
3948,0.99364305
3949,0.9515472
3950,0.91996604
3951,0.9969195
3952,0.98303264
3953,0.9982987
3954,0.9958116
3955,0.98998344
3956,0.9580498
3957,0.9152834
3958,0.69026315
3959,0.9988985
3960,0.9705268
3961,0.9771642
3962,0.35388038
3963,0.9980755
3964,0.9916853
3965,0.99929404
3966,0.8049167
3967,0.9691862
3968,0.9936173
3969,0.9153802
3970,0.99975806
3971,0.99908614
3972,0.9997311
3973,0.9179926
3974,0.98747385
3975,0.7344124
3976,0.9983621
3977,0.9860555
3978,0.9832109
3979,0.67391837
3980,0.9988488
3981,0.03283866
3982,0.9819749
3983,0.2889752
3984,0.9602354
3985,0.9797466
3986,0.9992631
3987,0.9523213
3988,0.99686724
3989,0.9685865
3990,0.9885365
3991,0.9899824
3992,0.94112545
3993,0.78998077
3994,0.9011841
3995,0.8428706
3996,0.13990359
3997,0.9992275
3998,0.99625266
3999,0.18458793
4000,0.9444473
4001,0.98439574
4002,0.7735025
4003,0.9180272
4004,0.9962519
4005,0.990621
4006,0.9975495
4007,0.03661254
4008,0.61859334
4009,0.013256487
4010,0.9935109
4011,0.96514237
4012,0.98370415
4013,0.9807318
4014,0.9983608
4015,0.99333364
4016,0.99099547
4017,0.98753464
4018,0.94262964
4019,0.99040633
4020,0.9990978
4021,0.9980385
4022,0.989583
4023,0.99890375
4024,0.9900703
4025,0.9867091
4026,0.99709225
4027,0.9943013
4028,0.99505484
4029,0.9741965
4030,0.097493164
4031,0.99309134
4032,0.9950622
4033,0.1552793
4034,0.9897432
4035,0.6534378
4036,0.93130285
4037,0.97498554
4038,0.9605082
4039,0.10046336
4040,0.8790818
4041,0.9970728
4042,0.8931506
4043,0.99919194
4044,0.99485767
4045,0.7668796
4046,0.98461825
4047,0.9538988
4048,0.91111743
4049,0.9790896
4050,0.9984674
4051,0.9912991
4052,0.99837625
4053,0.9888103
4054,0.96563065
4055,0.9894894
4056,0.9882172
4057,0.6136289
4058,0.99038017
4059,0.832145
4060,0.9740496
4061,0.6064193
4062,0.9905765
4063,0.99747425
4064,0.99974686
4065,0.99316216
4066,0.98995703
4067,0.9957604
4068,0.9876272
4069,0.96152604
4070,0.9873762
4071,0.999602
4072,0.9969516
4073,0.9991303
4074,0.93724906
4075,0.9985794
4076,0.97577226
4077,0.9402304
4078,0.99925643
4079,0.9984837
4080,0.9975712
4081,0.98787457
4082,0.998596
4083,0.16104436
4084,0.9958839
4085,0.9836199
4086,0.9846581
4087,0.99694365
4088,0.99620336
4089,0.7914314
4090,0.8765371
4091,0.92494804
4092,0.97138166
4093,0.6784922
4094,0.96673423
4095,0.99414295
4096,0.9991148
4097,0.272312
4098,0.9866715
4099,0.8190693
4100,0.98814684
4101,0.96513003
4102,0.90787214
4103,0.9959382
4104,0.9764572
4105,0.9987307
4106,0.9997422
4107,0.18253092
4108,0.93702084
4109,0.94932973
4110,0.69298035
4111,0.71126753
4112,0.4704013
4113,0.99718165
4114,0.98986024
4115,0.9899939
4116,0.61808324
4117,0.9988569
4118,0.9942583
4119,0.98635155
4120,0.9791732
4121,0.9880398
4122,0.005009141
4123,0.93707967
4124,0.9648837
4125,0.9950583
4126,0.9933455
4127,0.952984
4128,0.81901014
4129,0.9831104
4130,0.6213373
4131,0.95522
4132,0.9847569
4133,0.9900497
4134,0.9350849
4135,0.81473005
4136,0.9316281
4137,0.991608
4138,0.039539713
4139,0.98742235
4140,0.9678063
4141,0.9991825
4142,0.99320257
4143,0.9605985
4144,0.99481446
4145,0.9991093
4146,0.9824729
4147,0.99486476
4148,0.9698868
4149,0.9512644
4150,0.9703783
4151,0.99431264
4152,0.9957938
4153,0.84949785
4154,0.98850536
4155,0.8378613
4156,0.8504013
4157,0.9591509
4158,0.9804913
4159,0.9748594
4160,0.98519564
4161,0.9903211
4162,0.9998845
4163,0.06656959
4164,0.9840752
4165,0.9498908
4166,0.9519045
4167,0.9998882
4168,0.9996668
4169,0.87859344
4170,0.8788344
4171,0.19559358
4172,0.9542457
4173,0.9216223
4174,0.9954259
4175,0.96186465
4176,0.90318906
4177,0.99925774
4178,0.93448216
4179,0.99747413
4180,0.99598616
4181,0.740269
4182,0.9975667
4183,0.9545374
4184,0.13915974
4185,0.34500745
4186,0.99565226
4187,0.99221075
4188,0.98279285
4189,0.8498635
4190,0.97962636
4191,0.862172
4192,0.99224395
4193,0.9433476
4194,0.98993427
4195,0.27206877
4196,0.9747687
4197,0.9971764
4198,0.9841726
4199,0.9851761
4200,0.31122997
4201,0.9882648
4202,0.9960147
4203,0.99625254
4204,0.9587231
4205,0.9986449
4206,0.15492806
4207,0.99692744
4208,0.10144086
4209,0.004876094
4210,0.99918646
4211,0.9750471
4212,0.99645716
4213,0.858314
4214,0.9977354
4215,0.9994504
4216,0.9984694
4217,0.6678562
4218,0.9832207
4219,0.99603784
4220,0.050184317
4221,0.5591112
4222,0.98549783
4223,0.50683844
4224,0.994945
4225,0.956665
4226,0.9622261
4227,0.99774605
4228,0.99327254
4229,0.97872
4230,0.99216884
4231,0.99826556
4232,0.99759704
4233,0.9927114
4234,0.9559724
4235,0.9941492
4236,0.998348
4237,0.99883777
4238,0.91044873
4239,0.98843855
4240,0.9887621
4241,0.99808705
4242,0.9592216
4243,0.97788835
4244,0.98555285
4245,0.99561775
4246,0.99439985
4247,0.97633505
4248,0.9507677
4249,0.988069
4250,0.7887407
4251,0.95413166
4252,0.93164915
4253,0.9963798
4254,0.995069
4255,0.99422604
4256,0.9956209
4257,0.9986286
4258,0.98020774
4259,0.43739665
4260,0.99762815
4261,0.93334883
4262,0.9921347
4263,0.98661786
4264,0.987455
4265,0.9067644
4266,0.9948775
4267,0.99388725
4268,0.9984162
4269,0.25104743
4270,0.996869
4271,0.9794484
4272,0.9799989
4273,0.99660623
4274,0.98042756
4275,0.3938395
4276,0.99968994
4277,0.9320878
4278,0.9887749
4279,0.19202267
4280,0.9971204
4281,0.9825684
4282,0.84966594
4283,0.42708126
4284,0.99134225
4285,0.13586551
4286,0.98796535
4287,0.86313784
4288,0.94069886
4289,0.99752337
4290,0.9941706
4291,0.99418986
4292,0.11184797
4293,0.9985846
4294,0.90781665
4295,0.96788096
4296,0.988442
4297,0.98133457
4298,0.99459225
4299,0.98078984
4300,0.96631795
4301,0.9458501
4302,0.9877335
4303,0.915037
4304,0.62146705
4305,0.9841558
4306,0.9996598
4307,0.9904123
4308,0.8107099
4309,0.9927926
4310,0.9124499
4311,0.8946167
4312,0.99540764
4313,0.9844395
4314,0.9539053
4315,0.99440575
4316,0.9904207
4317,0.9692048
4318,0.868516
4319,0.9950906
4320,0.985171
4321,0.98760813
4322,0.99635386
4323,0.98950446
4324,0.98322266
4325,0.99795496
4326,0.9945359
4327,0.9949663
4328,0.94168067
4329,0.9947255
4330,0.9841
4331,0.9913794
4332,0.9821874
4333,0.89928967
4334,0.9958262
4335,0.9944338
4336,0.95630175
4337,0.99531627
4338,0.999572
4339,0.9982596
4340,0.92970693
4341,0.99233574
4342,0.99824774
4343,0.92105615
4344,0.92912376
4345,0.29030257
4346,0.6239645
4347,0.89893097
4348,0.99730754
4349,0.8171711
4350,0.9753645
4351,0.98595005
4352,0.9839123
4353,0.9874534
4354,0.8605597
4355,0.99798656
4356,0.9900304
4357,0.97441703
4358,0.7009506
4359,0.96664786
4360,0.81787306
4361,0.9562613
4362,0.9988172
4363,0.99702674
4364,0.8772491
4365,0.998489
4366,0.99742895
4367,0.99075717
4368,0.99947363
4369,0.19541562
4370,0.99113
4371,0.9976071
4372,0.9936101
4373,0.9884052
4374,0.9849829
4375,0.8376521
4376,0.99791783
4377,0.9761379
4378,0.6465376
4379,0.99140936
4380,0.99658245
4381,0.9916664
4382,0.68153334
4383,0.984304
4384,0.98513675
4385,0.99683976
4386,0.9989341
4387,0.9967783
4388,0.987975
4389,0.99686676
4390,0.9859616
4391,0.9906351
4392,0.030051736
4393,0.9908784
4394,0.9849635
